,id,dianpin_id,region,shop_name,category,category_name,avg_price_raw,avg_price,dianpin_num,rate_taste,rate_env,rate_service,address,telephone,task_id,sub_type,is_finished,status_range
7340,7459,59420250,闵行区,E族香锅牛蛙,4469,香锅,￥55/人,55,58,7.3,7,6.4,江月路1850号浦江城市广场B1层,18202171683,,香锅,1,1
7341,7460,16971047,七宝,黔道烤鱼,4473,烤鱼,￥70/人,70,698,7.3,7.4,7,None,-1,,烤鱼,1,4
7342,7461,67551935,闵行区,拿渡麻辣香锅,4469,香锅,￥88/人,88,9,6.8,7,6.5,申达一路1号,None,,香锅,1,0
7343,7462,507278,七宝,紫燕百味鸡,222,川菜/家常菜,￥19/人,19,,7.1,6.7,6.5,七莘路3035号七宝商城底楼(近漕宝路),02164799018,,熟食,1,
7344,7463,8064220,七宝,百味香重庆鸡公煲,4467,川菜/家常菜,￥40/人,40,,6.6,6.5,6.4,七辛路2935号(青年路口),02154864437,,川菜/家常菜,1,
7345,7464,59032528,闵行区,阿旺叔麻辣香锅,4469,香锅,￥22/人,22,1,7,7,7,沪星路105号2楼美食广场,13918457028,,香锅,1,0
7346,7465,2999128,七宝,诸葛烤鱼,4473,烤鱼,￥64/人,64,5,6.9,6.4,6.7,沪松公路62弄佳宝新村(新龙路),15900866236,,烤鱼,1,0
7347,7466,2301799,老闵行,成都饭店,4467,川菜/家常菜,￥29/人,29,48,6.8,6.5,6.6,东川路交大对面,15921150386,,川菜/家常菜,1,0
7348,7467,68195322,七宝,麻辣巴子香锅,4469,香锅,,-1,1,7,7,7,七宝漕宝路宝龙城市广场,None,,香锅,1,0
7349,7468,13731885,南方商城,巫山烤全鱼,4473,烤鱼,,-1,3,7,6.9,6.9,虹梅南路140号,13402192915,,烤鱼,1,0
7350,7469,68135352,闵行区,麻辣疏香美味香锅,4469,香锅,,-1,,6.9,6.9,6.9,莘浜路长寿新村16号101,13764488959,,香锅,1,
7351,7470,6084564,七宝,蜀天下,4467,川菜/家常菜,￥55/人,55,8,7,7,7,七莘路3655号七宝嘉茂广场1楼(近沪星路),None,,川菜/家常菜,1,0
7352,7471,50668642,闵行区,麻辣香锅,4469,香锅,￥47/人,47,,6.9,6.9,6.9,虹梅南路5799弄,13564923406,,香锅,1,
7353,7472,11559978,老闵行,川跃湘江,4467,川菜/家常菜,￥35/人,35,5,6.9,7,7,尚义路205号(永德路),02154331017,,川菜/家常菜,1,0
7354,7473,27492802,莘庄,紫燕百味鸡,222,川菜/家常菜,￥22/人,22,1,7,7.2,7.2,莘庄莘松路958弄道34-35号(莘庄镇健果市场内109号),02164895115,,熟食,1,0
7355,7475,19379927,莘庄,长生源粥店,4467,川菜/家常菜,￥20/人,20,23,6.9,7,7,水清路1088号(秀文路),02154287335,,川菜/家常菜,1,0
7356,7476,16069111,莘庄,456川菜馆,4467,川菜/家常菜,,-1,3,7,7,7,疏影路976号,None,,川菜/家常菜,1,0
7357,7477,17734806,老闵行,韵味坊麻辣香锅,4469,香锅,￥27/人,27,5,6.9,6.9,6.9,广南路744号,None,,香锅,1,0
7358,7478,6045911,南方商城,川味馆,4467,川菜/家常菜,￥51/人,51,16,6.9,7,7.1,古美西路93号(近古方路),None,,川菜/家常菜,1,0
7359,7479,17147802,龙柏地区,七必翔小馆,4467,川菜/家常菜,￥18/人,18,27,7,6.8,6.9,金汇路466号-14(近红松路),None,,川菜/家常菜,1,0
7360,7480,8673694,闵行区,村夫烤鱼,4473,烤鱼,￥50/人,50,15,6.8,6.5,6.6,沪闵路2538号(近北桥地铁站),13916662653,,烤鱼,1,0
7361,7481,23454686,浦江镇,重庆酸菜鱼,102,川菜,￥40/人,40,,7,7.1,7.1,江文路559弄43号后街,13917017061,,川菜,1,
7362,7482,58465642,闵行区,重庆鸡公煲,4467,川菜/家常菜,￥38/人,38,,7,7,7,新龙路988号对面,13795217078,,川菜/家常菜,1,
7363,7483,21996323,七宝,川歌川菜馆,4467,川菜/家常菜,￥63/人,63,25,7,6.9,6.9,中谊路765号,02151510301,,川菜/家常菜,1,0
7364,7484,6213285,南方商城,春晨家常菜,4467,川菜/家常菜,￥45/人,45,3,7,6.9,7,镇西路455号(益梅路口),02164544250,,川菜/家常菜,1,0
7365,7485,20708947,七宝,重庆烤鱼,4473,烤鱼,,-1,1,6.9,6.9,6.9,沪星路64号(巴黎春天旁),15921383322,,烤鱼,1,0
7366,7486,20887069,闵行区,川味人家,4467,川菜/家常菜,￥30/人,30,2,6.9,6.9,6.9,贵都路225号,13402176512,,川菜/家常菜,1,0
7367,7487,21827040,颛桥,皖川湘饭店,4467,川菜/家常菜,￥38/人,38,9,7,7,7,颛盛路538号,18221718736,,川菜/家常菜,1,0
7368,7488,3898414,老闵行,百味堂,4467,川菜/家常菜,￥50/人,50,21,7,6.6,6.7,鹤庆路122号(近沪闵路),02154703089,,川菜/家常菜,1,0
7369,7489,17488286,老闵行,苏州藏书羊肉烤鱼,4473,烤鱼,,-1,3,6.9,6.9,6.9,金平路453号,02154757187,,烤鱼,1,0
7370,7490,21344176,华漕,川香阁,4467,川菜/家常菜,￥30/人,30,,7,7,6.9,纪梅路32号,15214386585,,川菜/家常菜,1,
7371,7492,23975495,浦江镇,品佳家常菜,4467,川菜/家常菜,￥43/人,43,3,7.1,7,7,浦江镇沈杜公路3129号(三鲁公路交界处),02154313917,,川菜/家常菜,1,0
7372,7493,22391379,南方商城,重庆鸡公煲,4467,川菜/家常菜,￥38/人,38,1,7,7,7,梅陇镇镇西路5号,18721002090,,川菜/家常菜,1,0
7373,7494,22381994,南方商城,天龙川湘家常菜,4467,川菜/家常菜,￥14/人,14,3,6.9,6.9,7,虹梅南路126弄340号(近梅陇路),15800316197,,川菜/家常菜,1,0
7374,7495,18355202,莘庄,乐天川菜馆,4467,川菜/家常菜,,-1,,7,7,7,沁春路331(近中春路),02161114300,,川菜/家常菜,1,
7375,7496,9966091,春申地区,村夫烤鱼,4473,烤鱼,￥40/人,40,12,6.9,6.5,6.6,贵都路189号(都市路口),13482605348,,烤鱼,1,0
7376,7497,4186511,七宝,蜀鲜鱼,4467,川菜/家常菜,￥103/人,103,6,6.9,6.9,6.9,七宝老街青年路299号(近天一宾馆),02161127684,,川菜/家常菜,1,0
7377,7498,19300925,莘庄,味开心川味小吃,4467,川菜/家常菜,￥17/人,17,37,6.9,6.8,7.1,莘建东路399弄26支弄43号(近广贤路众贤路口),13127541088,,川菜/家常菜,1,0
7378,7499,12594931,颛桥,村夫烤鱼,4473,烤鱼,￥69/人,69,2,6.9,6.5,6.6,颛建路131号(近中沟路),18606072366,,烤鱼,1,0
7379,7500,6185021,七宝,沁缘餐厅,4467,川菜/家常菜,￥58/人,58,,6.9,6.6,6.7,沪星路289弄2号顺恒国际广场B栋,02154339051,,川菜/家常菜,1,
7380,7501,38223483,龙柏地区,大名火锅店,4467,川菜/家常菜,,-1,,7,7,7,金汇路528号（近吴中路(吴中路),02164025388,,川菜/家常菜,1,
7381,7502,39686739,闵行区,川湘馆,4467,川菜/家常菜,,-1,2,7,7,7,蒙山北路551号,18916834327,,川菜/家常菜,1,0
7382,7503,23560864,虹桥镇,杨氏酸菜鱼,102,川菜,,-1,1,7,7,7,航东路195号(航东菜市场A51号),13524923535,,川菜,1,0
7383,7504,17348254,浦江镇,沪川湘酒楼,4467,川菜/家常菜,,-1,1,7,7,7,002县道印雪足浴保健会所旁,15021294976,,川菜/家常菜,1,0
7384,7505,11559767,虹桥镇,品安煲,4469,香锅,￥46/人,46,1,6.9,6.6,6.7,沪青平公路169号,None,,香锅,1,0
7385,7506,10647789,闵行区,重庆鸡公煲三国烤鱼,4473,烤鱼,,-1,,7,7,6.8,西新街爱家布艺生活馆旁(近马桥新街),None,,烤鱼,1,
7386,7507,20895752,闵行区,串香小调,4469,香锅,,-1,3,7,7,7,申北路553号,18721860469,,香锅,1,0
7387,7508,23507794,春申地区,振兴饭店,4467,川菜/家常菜,￥31/人,31,2,7,7,7,莲花南路1388弄北建华清商业广场2-98-99,13851648366,,川菜/家常菜,1,0
7388,7509,16144623,闵行区,川徽土菜馆,4467,川菜/家常菜,,-1,1,7,7,7,竹园路,15000840918,,川菜/家常菜,1,0
7389,7510,62924735,闵行区,罗氏川菜馆,4467,川菜/家常菜,,-1,,7,6.9,7,祥云路18附近,13023173673,,川菜/家常菜,1,
7390,7511,15595283,闵行区,川味馆,4467,川菜/家常菜,,-1,1,7,7,7,龙吴路5337号,None,,川菜/家常菜,1,0
7391,7512,23241740,七宝,一日三餐,4467,川菜/家常菜,￥26/人,26,2,7,7,7,星站路41号(星站乐园隔壁),15901731998,,川菜/家常菜,1,0
7392,7513,19220837,闵行区,重庆家常菜,4467,川菜/家常菜,,-1,1,7,7,7,沈杜公路3155号,13122338608,,川菜/家常菜,1,0
7393,7514,17169274,老闵行,俊豪川菜馆,4467,川菜/家常菜,,-1,,7,7,7,江川路1650号(近沪闵路),None,,川菜/家常菜,1,
7394,7515,15595483,闵行区,重庆风味馆,4467,川菜/家常菜,,-1,1,7,7,7,谈中路107号,None,,川菜/家常菜,1,0
7395,7516,66557014,闵行区,锅英雄麻辣香锅,4469,香锅,￥70/人,70,7,7,6.9,7,东兰路258号—50,13162409369,,香锅,1,0
7396,7517,17892685,虹桥镇,湘香锅,4469,香锅,￥46/人,46,,7.1,7.1,7.3,申滨路990号良华美食广场2楼,18502150577,,香锅,1,
7397,7518,6039471,七宝,重庆鸡公煲,4467,川菜/家常菜,￥41/人,41,17,6.8,6.3,7.1,航新路339号(近航北路),None,,川菜/家常菜,1,0
7398,7519,2228710,老闵行,鑫旺重庆鱼小馆,4467,川菜/家常菜,￥28/人,28,70,6.7,6.5,6.5,广南路792号,13818111377,,川菜/家常菜,1,1
7399,7520,5609397,莘庄,美味香锅,4469,香锅,￥47/人,47,27,7,6.6,6.8,莘建路155号(近莘中路),13564086512,,香锅,1,0
7400,7521,66567054,闵行区,麻辣香锅,4469,香锅,￥47/人,47,3,6.9,6.9,6.9,莲花南路3999弄6号楼，万乐城,13774455821,,香锅,1,0
7401,7522,33566209,南方商城,巫山烤全鱼,4473,烤鱼,,-1,5,7,7,7,罗锦路715号,13122566632,,烤鱼,1,0
7402,7523,10342621,春申地区,佰香源烤鱼,4473,烤鱼,￥79/人,79,111,6.9,6.8,7,兴梅路1173号尚乐坊内(近上海春城),02161114016,,烤鱼,1,2
7403,7524,18301814,老闵行,村夫烤鱼,4473,烤鱼,￥51/人,51,95,6.8,6.6,6.5,永平路82号(交大拖鞋门),None,,烤鱼,1,1
7404,7525,15872195,莘庄,重庆鸡公煲村夫烤鱼,4473,烤鱼,￥29/人,29,18,6.7,6.5,6.5,莘凌路395号(近莘西路),None,,烤鱼,1,0
7405,7527,19686056,七宝,锅事汇麻辣香锅,4469,香锅,￥51/人,51,9,7,7,7,七宝古镇宝南路536弄御前街100号七宝大世界美食天地B1层104(北横沥路小石桥),13381882761,,香锅,1,0
7406,7528,4275865,七宝,咱家麻辣香锅,4467,川菜/家常菜,￥39/人,39,,6.7,6.4,6.5,七莘路2957号(近漕宝路),02161534669,,川菜/家常菜,1,
7407,7530,15952379,莘庄,特色烤鲶鱼,251,烤鱼,,-1,3,6.9,7,7,申北路561号(近中春路),18721217715,,海鲜,1,0
7408,7531,20794292,老闵行,长沙饭店酸菜鱼,102,川菜,￥54/人,54,,6.9,6.8,6.9,永平路249号(近东川路),02164356758,,川菜,1,
7409,7532,6116254,七宝,嘉旺麻辣香锅,4467,川菜/家常菜,￥34/人,34,178,6.9,6.5,6.7,佳宝路中段七宝商业街餐饮区8号(近沪淞公路),02154860377,,川菜/家常菜,1,2
7410,7533,2901682,老闵行,蜀香鱼庄,4467,川菜/家常菜,￥46/人,46,64,6.7,6.4,6.4,永平路106号宋记香辣蟹旁(近闵行交大),02134291078,,川菜/家常菜,1,1
7411,7534,16606087,闵行区,小四川饭店,4467,川菜/家常菜,￥36/人,36,4,7,6.9,6.9,立跃路2897号立跃宾馆旁,02154330495,,川菜/家常菜,1,0
7412,7535,4093666,七宝,蜀轩阁,4467,川菜/家常菜,￥49/人,49,,6.7,6.5,6.7,七莘路1718号(近滑雪场),02154148707,,川菜/家常菜,1,
7413,7536,19828983,七宝,天府食苑,4467,川菜/家常菜,￥55/人,55,2,6.9,6.9,6.9,华友路385号(华友商业广场内),13564885831,,川菜/家常菜,1,0
7414,7537,16145215,南方商城,川湘缘,4467,川菜/家常菜,,-1,5,6.9,7,6.9,罗秀路1505号陇南建材市场1楼,None,,川菜/家常菜,1,0
7415,7538,16522894,闵行区,蜀辉川味馆,4467,川菜/家常菜,,-1,,6.9,7,7,浦连路389弄14号,13764738801,,川菜/家常菜,1,
7416,7539,5636860,老闵行,航天701食堂,4467,川菜/家常菜,,-1,3,6.9,6.9,6.9,华宁路(近剑川路),None,,川菜/家常菜,1,0
7417,7540,27064535,闵行区,烤鱼料理馆,4467,川菜/家常菜,,-1,,6.9,6.9,6.9,虹梅路140号(梅陇路口),13326189997,,川菜/家常菜,1,
7418,7541,21827402,华漕,四川德阳饭店,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,宁虹路爱博家园1村4号楼,15821319569,,川菜/家常菜,1,0
7419,7542,3677971,万源城/东兰路,蜀湘门第,4467,川菜/家常菜,￥48/人,48,13,6.7,6.5,6.6,龙茗路1780号(近漕宝路),02151110775,,川菜/家常菜,1,0
7420,7543,3471964,莘庄,仙都酒家,4467,川菜/家常菜,,-1,5,6.9,6.8,6.9,路4533号(近春申路),02154151998,,川菜/家常菜,1,0
7421,7544,17829932,七宝,蜀来村,4467,川菜/家常菜,,-1,8,6.9,6.8,7,星站路73号,02164967217,,川菜/家常菜,1,0
7422,7545,17199024,老闵行,蜀留香,4467,川菜/家常菜,,-1,3,6.9,6.8,6.8,北桥鹤翔路28弄15号,13611727205,,川菜/家常菜,1,0
7423,7546,8023047,七宝,聚友汇,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,七莘路(华林路口),18317134225,,川菜/家常菜,1,0
7424,7547,9002743,莘庄,私奔小厨,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,莘建东路210号莘庄北广场(近沪闵路),15026789023,,川菜/家常菜,1,0
7425,7548,19363888,莘庄,莘庄2号,4469,香锅,,-1,1,6.9,6.9,6.9,沪闵路66弄2号130室,02160523206,,香锅,1,0
7426,7549,6256216,闵行区,真味川菜,4467,川菜/家常菜,￥59/人,59,1,6.9,6.9,6.9,向阳路1213号(近都会路),15921130406,,川菜/家常菜,1,0
7427,7550,23336354,闵行区,红辣椒烤鱼,4473,烤鱼,,-1,2,6.9,6.9,6.9,纪王纪高路405弄7号,15021693893,,烤鱼,1,0
7428,7551,2567146,万源城/东兰路,水煮三国,4467,川菜/家常菜,￥79/人,79,4,6.8,6.8,6.9,漕宝路(近万源路),None,,川菜/家常菜,1,0
7429,7552,15610745,华漕,毛毛酸菜鱼馆,4467,川菜/家常菜,,-1,2,6.9,6.9,6.9,华翔路3313号-临,None,,川菜/家常菜,1,0
7430,7553,18993545,老闵行,聚福楼,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,昆阳路396,13761643289,,川菜/家常菜,1,0
7431,7554,27248980,春申地区,蜀香阁 蓮花南路,4467,川菜/家常菜,,-1,,6.9,6.8,6.9,蜀香阁蓮花南路718弄,None,,川菜/家常菜,1,
7432,7555,17960156,七宝,永泰路精品川菜,4467,川菜/家常菜,,-1,,6.9,6.9,6.9,上南路精品川菜(安泽宾馆前),None,,川菜/家常菜,1,
7433,7556,21666794,莘庄,川香缘,4467,川菜/家常菜,,-1,,6.9,6.9,6.9,莘庄镇莘南路8号,13761669652,,川菜/家常菜,1,
7434,7557,21356345,吴泾,刘记小菜馆,4467,川菜/家常菜,,-1,2,6.9,6.9,6.9,澄江路1316号,13621840368,,川菜/家常菜,1,0
7435,7558,39914549,闵行区,巴蜀烤鱼,4473,烤鱼,,-1,3,6.9,6.8,6.7,剑川路126号(龙吴路口),None,,烤鱼,1,0
7436,7559,3054037,七宝,好妈妈川菜馆,4467,川菜/家常菜,￥37/人,37,,7,6.8,7,秀文路563号(近黎明路),None,,川菜/家常菜,1,
7437,7560,21760868,闵行区,黄氏鸭头,217,川菜/家常菜,,-1,1,6.9,6.9,6.9,虹梅南路,15921014619,,小吃,1,0
7438,7561,32482888,老闵行,重庆人家,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,虹梅南路靠景联路路口,None,,川菜/家常菜,1,0
7439,7562,6453119,浦江镇,浦源酒楼,4467,川菜/家常菜,,-1,4,6.9,6.9,6.9,立跃路1788号,02154337677,,川菜/家常菜,1,0
7440,7563,6095038,虹梅路,巴渝人家,4467,川菜/家常菜,,-1,,6.9,6.9,6.9,益文路梅陇一村106号(近梅陇西路),None,,川菜/家常菜,1,
7441,7564,19331187,虹梅路,小川府,4467,川菜/家常菜,￥63/人,63,3,6.9,6.9,6.9,虹梅南路126弄381号(靠近梅陇路，在锦江乐园斜对面),02151102918,,川菜/家常菜,1,0
7442,7565,6840812,老闵行,重庆小吃,4467,川菜/家常菜,￥13/人,13,1,6.9,6.9,7,新建路20临(近地铁5号线北桥站),None,,川菜/家常菜,1,0
7443,7566,15595323,莘庄,锅比缸大川菜馆,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,黎安路665-临,None,,川菜/家常菜,1,0
7444,7567,10561100,南方商城,卤味轩,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,梅陇西路500号(近莲花路地铁站),18683513118,,川菜/家常菜,1,0
7445,7568,32414032,闵行区,川渝人家,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,立跃路1208号(东风村路口),15800308053,,川菜/家常菜,1,0
7446,7569,22640187,七宝,飞歌传菜,4467,川菜/家常菜,￥32/人,32,1,6.9,6.9,6.9,华林路258号(原木栖园),02154170779,,川菜/家常菜,1,0
7447,7570,3581551,莘庄,怡品香川菜馆,4467,川菜/家常菜,￥16/人,16,,6.9,6.9,6.9,莘朱路787号(近宛丁路),02154385561,,川菜/家常菜,1,
7448,7571,15595383,华漕,四川饭店,4467,川菜/家常菜,,-1,2,7,6.9,6.9,北青公路678号,None,,川菜/家常菜,1,0
7449,7572,23508107,浦江镇,川菜馆,4467,川菜/家常菜,￥35/人,35,1,6.9,6.9,6.9,浦江镇康华路146号,13818936584,,川菜/家常菜,1,0
7450,7573,22682957,七宝,1日3餐小厨,4467,川菜/家常菜,￥20/人,20,1,6.9,6.9,6.9,横沥路18号,13127739528,,川菜/家常菜,1,0
7451,7574,15595460,华漕,一品香川菜馆,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,红卫路212号,None,,川菜/家常菜,1,0
7452,7575,3625390,老闵行,蜀业鸡公煲,4467,川菜/家常菜,,-1,1,6.9,6.9,6.8,东川路898号(近交通大学),15618851158,,川菜/家常菜,1,0
7453,7576,13906972,莘庄,创意小厨,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,沪闵公路莘庄(近春申路),02152275538,,川菜/家常菜,1,0
7454,7577,6137053,莘庄,味香居,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,莘松路546号(近中春路),02125688469,,川菜/家常菜,1,0
7455,7578,3895408,莘庄,重庆露露餐饮,4467,川菜/家常菜,,-1,2,6.9,6.8,6.9,莘朱路752号(近莲花南路),13761833860,,川菜/家常菜,1,0
7456,7579,18385700,闵行区,老街家常菜,4467,川菜/家常菜,￥20/人,20,11,6.8,6.8,6.9,镇企路,None,,川菜/家常菜,1,0
7457,7580,17813094,七宝,四川剑南镇东圣酒业上海专卖店,4467,川菜/家常菜,,-1,,6.9,6.9,6.9,沪青平公路395号东楼(近七莘路),02164100199,,川菜/家常菜,1,
7458,7581,16370226,闵行区,老四川菜饭骨头汤,4467,川菜/家常菜,,-1,2,6.9,6.9,6.9,向阳路62号临附近,13916656986,,川菜/家常菜,1,0
7459,7582,59926791,闵行区,重庆鸡公煲,4467,川菜/家常菜,￥38/人,38,,0,0,0,龙茗路1778号2楼(近漕宝路正育菜场),None,,川菜/家常菜,1,
7460,7583,27304686,龙柏地区,蜀玖轩,4467,川菜/家常菜,,-1,,0,0,0,虹井路225号二楼,None,,川菜/家常菜,1,
7461,7584,17600946,颛桥,重庆鸡公煲,4467,川菜/家常菜,￥38/人,38,1,0,0,0,颛建路127号-临,None,,川菜/家常菜,1,0
7462,7585,48275361,闵行区,川娃子刘氏龙虾,4467,川菜/家常菜,,-1,,0,0,0,景谷路210号,None,,川菜/家常菜,1,
7463,7586,18099088,七宝,川渝人家,4467,川菜/家常菜,,-1,,0,0,0,沪星路101号边柴家湾31号(近七莘路),13611816640,,川菜/家常菜,1,
7464,7587,45431517,闵行区,川湘汇,4467,川菜/家常菜,,-1,,0,0,0,伟都路179号,None,,川菜/家常菜,1,
7465,7588,17600943,老闵行,重庆鸡公煲,4467,川菜/家常菜,￥38/人,38,,0,0,0,尚义路187号,None,,川菜/家常菜,1,
7466,7589,59926739,闵行区,重庆鸡公煲,4467,川菜/家常菜,￥38/人,38,,0,0,0,漕宝路1792号(近漕宝路正育菜场),02164789191,,川菜/家常菜,1,
7467,7590,68788478,七宝,村夫烤鱼,4473,烤鱼,,-1,,0,0,0,中谊路852号附近,None,,烤鱼,1,
7468,7591,15595312,闵行区,川渝人家,4467,川菜/家常菜,,-1,,0,0,0,康华路146号,None,,川菜/家常菜,1,
7469,7592,13822252,春申地区,回味轩,4467,川菜/家常菜,,-1,,0,0,0,曙建路45号(近莲花南路),18605631072,,川菜/家常菜,1,
7470,7593,24016151,莘庄龙之梦,汉菜馆,4467,川菜/家常菜,,-1,,0,0,0,莘庄34号,None,,川菜/家常菜,1,
7471,7594,69107343,虹桥镇,花椒豌豆鱼,102,川菜,,-1,,0,0,0,吴中路1189号,None,,川菜,1,
7472,7595,59072624,老闵行,南北家常菜,4467,川菜/家常菜,,-1,,0,0,0,江川路344号一层A区,13681926737,,川菜/家常菜,1,
7473,7597,62494786,闵行区,蜀九香川菜馆,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,北翟支路5附近,18380217155,,川菜/家常菜,1,0
7474,7599,5315851,七宝,蜀天上麻辣香锅,4469,香锅,￥52/人,52,42,6.8,6.8,6.7,七莘路3655号2层,02154858997,,香锅,1,0
7475,7600,5401441,南方商城,村夫烤鱼,4473,烤鱼,￥49/人,49,138,6.6,6,6.2,古美西路120号(近莲花路),02134050307,,烤鱼,1,2
7476,7601,2315098,老闵行,川娃子刘氏龙虾,219,川菜/家常菜,￥82/人,82,274,6.9,6.5,6.6,永平路198号(交通大学闵行校区对面),02134201136,,小龙虾,1,3
7477,7602,66959975,闵行区,蜀香源麻辣香锅,4469,香锅,￥48/人,48,,6.9,6.9,6.9,东兰路288号3-115,17717215606,,香锅,1,
7478,7603,3037444,莘庄,魔锅坊麻辣香锅,4469,香锅,￥42/人,42,123,6.6,6.3,6.4,都市路4664号(近春申路),02154156289,,香锅,1,2
7479,7604,5416820,莘庄,重庆鸡公煲,4467,川菜/家常菜,￥58/人,58,,6.9,6.8,6.7,莘浜路175号,02154953862,,川菜/家常菜,1,
7480,7605,5637585,龙柏地区,蜀亨养生烤鱼馆,4473,烤鱼,,-1,1,6.9,6.9,6.9,黄桦路310号(近红松路),None,,烤鱼,1,0
7481,7606,45253317,莘庄,巫山烤鱼,4473,烤鱼,￥70/人,70,1,6.9,6.9,6.9,疏影路808号,13918795217,,烤鱼,1,0
7482,7607,15109284,浦江镇,重庆鸡公煲,4467,川菜/家常菜,￥38/人,38,1,6.9,6.9,6.9,谈中路33号(近三鲁公路),13818344296,,川菜/家常菜,1,0
7483,7608,43561918,万源城/东兰路,食尚坊麻辣香锅,4469,香锅,,-1,,6.9,6.9,6.9,龙茗路2093号,15221108858,,香锅,1,
7484,7609,38309636,虹桥镇,红唇麻辣香锅旗舰店,4469,香锅,,-1,,6.9,6.9,7.1,虹中路355号49弄,15618358609,,香锅,1,
7485,7610,2775685,万源城/东兰路,万州烤鱼,4473,烤鱼,￥48/人,48,8,6.9,6.8,6.9,龙茗路1778号(近漕宝路),02151110256,,烤鱼,1,0
7486,7611,2706001,七宝,川起每一刻,4467,川菜/家常菜,￥53/人,53,,6.3,6.1,6.1,七莘路3655号嘉茂购物广场4楼(近吴中路),02154852338,,川菜/家常菜,1,
7487,7612,40751628,闵行区,川菜王,4467,川菜/家常菜,,-1,11,7,6.5,6.7,华友路254号,13681665759,,川菜/家常菜,1,0
7488,7613,17755052,华漕,重庆鸡公煲,4467,川菜/家常菜,￥38/人,38,,6.9,6.9,7,宁虹路良华购物广场2楼(近天山西路),None,,川菜/家常菜,1,
7489,7614,13782788,南方商城,特色川菜,4467,川菜/家常菜,,-1,1,6.9,6.9,6.9,古美路288号(东兰路口),None,,川菜/家常菜,1,0
7490,7615,18368104,七宝,诚信李氏巫山烤鱼,4473,烤鱼,,-1,,6.9,6.9,6.9,星站路69号(近七莘路家乐福),13585572651,,烤鱼,1,
